student_id,quiz_score,time_spent,retry_attempts,videos_watched,articles_read,quizzes_attempted,interactive_exercises,subject,past_quiz_scores,study_hours_per_week,days_since_last_revision,mistakes_made,study_time_preference,study_consistency,Revision_Urgency
149,51,7,0,3,5,4,0,Math,"[72, 50, 55, 57, 69]",12,19.853816232142247,4.895415879049274,Morning,4.891745231769137,Moderate Revision Needed
411,61,25,1,7,3,1,0,Math,"[95, 74, 99, 45, 44]",32,22.0,12.0,Evening,2.0,Immediate Revision Needed
399,95,54,4,1,9,5,0,Programming,"[69, 48, 78, 70, 97]",23,26.35660945514259,9.083248463846447,Evening,0.8779334012361817,Immediate Revision Needed
210,92,39,0,1,3,7,2,English,"[41, 71, 47, 61, 45]",27,7.429780985068681,14.181247967339598,Morning,0.893772945489304,Immediate Revision Needed
359,58,12,3,1,1,3,0,Science,"[90, 41, 79, 58, 78]",21,4.0,4.0,Morning,2.0,Immediate Revision Needed
259,42,15,2,12,6,7,2,Science,"[82, 97, 74, 42, 55]",5,18.0,8.0,Evening,8.0,Moderate Revision Needed
245,98,27,3,9,9,9,6,History,"[74, 54, 44, 99, 95]",8,28.36570058089888,2.728564516553814,Morning,7.041440182800804,Immediate Revision Needed
128,40,8,1,1,3,7,5,Math,"[71, 87, 45, 80, 98]",12,2.463152098648921,9.253742497043193,Evening,4.141545634762526,Moderate Revision Needed
133,90,6,0,13,2,2,3,History,"[61, 75, 73, 69, 64]",9,5.794577797501963,5.6982210962888225,Evening,6.907074943350992,Moderate Revision Needed
283,71,52,3,14,0,5,3,Programming,"[79, 65, 69, 56, 59]",6,18.0,2.0,Morning,5.0,Moderate Revision Needed
377,74,58,0,11,5,1,6,Math,"[88, 54, 74, 51, 80]",32,18.0,4.0,Evening,4.0,Moderate Revision Needed
385,57,52,0,9,5,9,1,Math,"[97, 85, 91, 54, 85]",20,22.0,2.0,Morning,9.0,Immediate Revision Needed
225,40,23,3,9,0,3,6,Programming,"[68, 98, 46, 67, 48]",8,18.0,4.0,Evening,5.0,Moderate Revision Needed
454,74,44,0,14,0,5,4,English,"[60, 61, 84, 46, 94]",13,20.10844387256005,1.3084018849676724,Afternoon,1.8492920664992851,Immediate Revision Needed
315,42,5,2,7,0,2,5,Science,"[57, 52, 55, 48, 51]",14,15.88386789024484,5.942803414181057,Morning,2.030354953226154,Immediate Revision Needed
473,89,34,3,2,5,7,0,English,"[59, 64, 45, 75, 41]",39,22.0,11.0,Evening,4.0,Immediate Revision Needed
348,40,57,2,8,4,5,6,English,"[40, 83, 74, 50, 73]",11,29.0,7.0,Afternoon,6.0,Immediate Revision Needed
6,47,12,4,10,4,4,2,Programming,"[50, 52, 92, 47, 79]",37,5.77660430092704,8.967019468169674,Morning,2.089906061513416,Immediate Revision Needed
140,44,16,4,10,1,7,2,Science,"[91, 98, 60, 64, 67]",23,14.517446946287604,13.8285773449066,Morning,1.7394677276700463,Immediate Revision Needed
488,93,42,3,7,5,2,3,Programming,"[91, 49, 41, 41, 99]",27,6.304089809909575,7.254635819468729,Afternoon,9.000582995480535,Moderate Revision Needed
429,44,9,1,5,8,8,4,Science,"[46, 95, 83, 90, 78]",30,19.183153611324233,2.3871935286342816,Morning,7.924501659443549,Moderate Revision Needed
406,51,22,0,9,6,4,4,English,"[86, 56, 56, 93, 65]",27,17.86863322191959,0.061542375612983466,Evening,9.206089353362056,Moderate Revision Needed
120,68,56,4,14,0,6,0,History,"[73, 64, 74, 55, 41]",7,15.911149016950084,13.51564463737338,Morning,2.1625256730377362,Immediate Revision Needed
356,48,14,2,13,7,3,2,Programming,"[89, 77, 76, 84, 90]",29,1.053560816396399,4.0399685910222685,Morning,4.13534376100461,Moderate Revision Needed
304,98,43,0,4,6,5,0,English,"[41, 70, 94, 50, 67]",18,29.74181163954819,9.29302729502978,Morning,8.103299305637163,Immediate Revision Needed
146,46,47,3,10,2,5,6,History,"[71, 91, 86, 72, 96]",26,27.736483095254336,3.912055627518422,Afternoon,2.108600931172006,Immediate Revision Needed
347,41,5,2,9,3,8,6,English,"[96, 91, 48, 93, 86]",19,22.918257266160527,1.715334828901313,Afternoon,2.9245087037449347,Immediate Revision Needed
57,57,23,0,4,9,3,3,English,"[80, 87, 58, 87, 78]",24,11.537024739983226,0.06597976769848496,Evening,6.0468719645932305,Moderate Revision Needed
458,60,35,1,10,7,7,0,Science,"[98, 65, 55, 45, 96]",17,10.34100427734874,10.946895688868409,Afternoon,9.019037146808683,Immediate Revision Needed
78,56,57,4,5,1,5,2,Math,"[56, 50, 71, 49, 61]",21,23.858583135713122,1.8747497054985778,Evening,2.9562407857216395,Immediate Revision Needed
296,45,23,0,4,1,5,5,History,"[91, 54, 76, 59, 42]",28,17.09029202364875,10.764562104663831,Evening,7.135814064537682,Immediate Revision Needed
86,81,7,1,2,5,4,6,Programming,"[80, 68, 48, 52, 45]",35,26.0,6.0,Evening,9.0,Immediate Revision Needed
243,63,40,3,2,3,2,2,Science,"[51, 72, 67, 47, 40]",39,29.0,2.0,Morning,5.0,Immediate Revision Needed
199,52,36,2,10,5,8,6,Math,"[97, 88, 78, 92, 40]",18,28.85997967350769,9.804109954680168,Evening,6.041814068203696,Immediate Revision Needed
160,61,50,1,14,9,2,1,History,"[99, 82, 76, 54, 67]",35,6.0,8.0,Evening,2.0,Immediate Revision Needed
25,69,56,3,2,7,7,5,History,"[93, 57, 65, 45, 43]",38,13.477326115556142,1.8094017551368458,Morning,1.9693704346623506,Immediate Revision Needed
36,88,48,2,4,7,7,5,History,"[47, 87, 66, 61, 76]",19,23.0,3.0,Morning,4.0,Immediate Revision Needed
41,99,49,1,12,0,3,3,Math,"[46, 88, 42, 59, 59]",25,15.894002275563308,8.823605688431693,Morning,5.86581558066003,Moderate Revision Needed
171,65,14,0,0,3,9,1,Programming,"[81, 62, 64, 60, 97]",39,11.0,1.0,Morning,1.0,Immediate Revision Needed
155,63,48,3,4,2,7,3,History,"[45, 82, 64, 78, 88]",13,27.184386615206833,6.610577710630528,Evening,7.186755463656552,Immediate Revision Needed
391,75,22,3,14,9,6,2,History,"[49, 64, 91, 88, 47]",24,29.35850603021863,10.940546574925984,Afternoon,6.846091989932953,Immediate Revision Needed
358,74,20,1,14,3,1,3,Science,"[90, 50, 63, 88, 60]",29,24.204014423702848,10.049225933637075,Morning,4.953937209145632,Immediate Revision Needed
348,40,57,2,8,4,5,6,English,"[40, 83, 74, 50, 73]",11,28.707287710364124,7.043669552831637,Afternoon,6.024635900201367,Immediate Revision Needed
445,99,13,2,8,2,2,4,English,"[62, 53, 72, 57, 88]",27,19.518849748739076,3.2881201985835053,Morning,2.9353877908593717,Immediate Revision Needed
234,45,51,0,7,1,5,2,Programming,"[65, 41, 89, 51, 90]",28,15.827363633163689,11.101257504786691,Evening,4.170750956537503,Immediate Revision Needed
96,53,9,3,6,8,9,2,History,"[92, 40, 44, 66, 55]",9,13.0,13.0,Morning,5.0,Immediate Revision Needed
64,48,27,0,11,9,9,0,Math,"[91, 62, 84, 44, 70]",8,24.4564752700347,4.0531353196788045,Afternoon,0.9344736068713948,Immediate Revision Needed
241,81,56,0,0,3,1,5,History,"[43, 71, 62, 94, 45]",33,16.0,6.0,Morning,4.0,Moderate Revision Needed
243,63,40,3,2,3,2,2,Science,"[51, 72, 67, 47, 40]",39,29.254730491654488,2.235572399633563,Morning,5.037221475509077,Immediate Revision Needed
75,86,29,2,6,8,9,6,History,"[60, 93, 60, 47, 88]",11,21.66909836037905,8.864084859904779,Evening,3.859667060178548,Immediate Revision Needed
191,76,39,2,7,9,7,6,History,"[47, 82, 48, 86, 72]",27,19.25678954560997,0.0,Evening,2.1778520932680467,Immediate Revision Needed
461,72,30,0,0,8,1,6,Programming,"[78, 93, 41, 65, 98]",32,16.0,6.0,Evening,7.0,Moderate Revision Needed
54,60,34,0,4,8,4,2,History,"[65, 79, 44, 60, 53]",29,13.879184765819707,10.847998056875122,Afternoon,9.029202993150538,Immediate Revision Needed
389,55,39,2,11,9,1,5,History,"[57, 60, 67, 74, 61]",9,11.158488870008885,13.147250764896452,Evening,3.89323529042366,Immediate Revision Needed
207,81,17,1,10,7,4,6,Programming,"[58, 41, 80, 84, 54]",33,22.0,12.0,Morning,6.0,Immediate Revision Needed
393,43,9,4,4,9,3,3,Math,"[92, 94, 76, 95, 98]",22,17.0,11.0,Afternoon,5.0,Immediate Revision Needed
295,73,35,0,10,5,1,2,Programming,"[89, 77, 63, 49, 71]",33,2.063241826142824,9.045673536027975,Morning,3.244922510624847,Immediate Revision Needed
398,59,34,2,3,0,5,4,Programming,"[98, 47, 93, 67, 97]",15,19.0,9.0,Evening,1.0,Immediate Revision Needed
267,41,42,3,4,7,8,6,Programming,"[77, 64, 53, 50, 71]",26,9.753927950935374,4.998023560245737,Evening,9.033000179611637,Moderate Revision Needed
349,87,58,4,2,5,7,0,Science,"[55, 48, 71, 54, 51]",38,6.298512727718853,5.910153934168261,Morning,7.925534452318027,Moderate Revision Needed
218,50,26,2,12,6,1,3,Math,"[97, 70, 82, 71, 66]",11,23.0,8.0,Afternoon,6.0,Immediate Revision Needed
5,82,5,4,12,2,5,1,History,"[64, 49, 98, 84, 58]",14,26.0,3.0,Afternoon,7.0,Immediate Revision Needed
269,67,50,4,10,7,7,6,Science,"[57, 95, 62, 50, 60]",22,23.862110783579126,5.696190990882373,Morning,1.1847307504787905,Immediate Revision Needed
143,97,37,1,12,5,5,0,English,"[67, 56, 82, 96, 80]",17,18.323446645422003,9.983399226126682,Afternoon,5.873345968352489,Moderate Revision Needed
430,99,35,2,14,8,6,0,Programming,"[81, 96, 55, 74, 69]",25,23.585143974983144,9.740032214275264,Afternoon,2.08449757365532,Immediate Revision Needed
113,65,41,2,10,7,8,5,English,"[58, 93, 68, 95, 59]",28,4.838813261027046,13.711624051104003,Afternoon,7.042735351536783,Immediate Revision Needed
239,72,16,2,14,6,5,3,Math,"[52, 66, 75, 46, 61]",22,19.871979258978175,10.394393290923478,Afternoon,5.832069447030829,Moderate Revision Needed
47,94,59,3,14,9,6,0,History,"[59, 91, 62, 49, 98]",38,12.779764423897221,0.0,Evening,7.920195007329409,Moderate Revision Needed
226,96,16,2,10,2,1,1,Programming,"[67, 45, 68, 97, 56]",30,3.9607220864407395,1.6613803252226331,Morning,7.050552185411756,Moderate Revision Needed
184,71,29,1,4,7,1,0,Math,"[45, 83, 57, 69, 61]",8,20.619276310819167,0.0,Morning,1.1302831747729578,Immediate Revision Needed
99,54,34,0,10,2,8,2,History,"[49, 64, 59, 70, 43]",10,13.0,6.0,Afternoon,8.0,Moderate Revision Needed
305,45,7,4,12,8,7,4,English,"[85, 71, 44, 77, 49]",32,21.369280337720056,4.257654810633239,Morning,1.0427346331643415,Immediate Revision Needed
228,96,11,4,8,3,4,0,Science,"[65, 75, 81, 76, 92]",5,8.517411959425731,0.2170159355167277,Evening,4.967791830857647,Moderate Revision Needed
74,47,52,2,0,5,3,1,History,"[75, 78, 55, 95, 61]",18,2.3369606230804734,11.973995854056632,Afternoon,1.8484461756807011,Immediate Revision Needed
407,98,36,4,5,9,7,4,Programming,"[52, 56, 77, 56, 87]",23,10.0,11.0,Afternoon,6.0,Immediate Revision Needed
3,68,49,2,13,3,8,3,Science,"[61, 80, 56, 98, 65]",29,5.933572031182421,11.058705674023596,Evening,1.9788102787405044,Immediate Revision Needed
48,91,44,1,11,7,2,2,History,"[50, 80, 80, 44, 97]",16,10.0,6.0,Morning,6.0,Moderate Revision Needed
33,61,12,4,1,0,1,6,Math,"[76, 49, 75, 76, 67]",18,25.0,5.0,Afternoon,7.0,Immediate Revision Needed
280,65,42,4,11,1,7,5,Science,"[88, 77, 41, 75, 93]",33,25.59188414765211,12.300883175646902,Afternoon,7.035364660542121,Immediate Revision Needed
340,55,22,3,10,4,9,4,Math,"[41, 93, 57, 56, 69]",20,9.15378814246864,0.6848118250089995,Evening,4.003138978261615,Moderate Revision Needed
201,46,27,1,5,8,8,2,History,"[42, 54, 68, 92, 82]",34,24.0,7.0,Afternoon,1.0,Immediate Revision Needed
135,47,32,0,6,3,6,0,History,"[43, 46, 88, 48, 75]",16,7.0,14.0,Afternoon,6.0,Immediate Revision Needed
28,99,19,2,11,4,9,0,Science,"[41, 73, 94, 47, 52]",5,4.0,1.0,Evening,6.0,Moderate Revision Needed
381,64,57,0,5,7,6,5,History,"[87, 40, 93, 64, 41]",7,16.648737363684265,7.038473579678697,Morning,3.229784444699967,Immediate Revision Needed
231,80,35,4,0,7,9,2,History,"[98, 96, 79, 84, 98]",13,3.0,0.0,Evening,6.0,Moderate Revision Needed
490,78,38,2,1,3,5,0,Programming,"[85, 78, 92, 70, 82]",29,1.0,4.0,Afternoon,4.0,Moderate Revision Needed
273,71,13,3,10,0,6,6,History,"[54, 79, 51, 61, 61]",14,16.049949693351095,9.091796084369175,Afternoon,6.103871842160487,Moderate Revision Needed
379,64,13,2,12,5,4,0,English,"[62, 70, 89, 59, 51]",8,24.0,10.0,Evening,3.0,Immediate Revision Needed
289,98,11,2,1,3,7,0,Programming,"[94, 96, 47, 54, 70]",35,25.0,1.0,Afternoon,1.0,Immediate Revision Needed
419,47,38,4,3,1,4,4,English,"[75, 74, 71, 97, 87]",20,11.0,4.0,Morning,2.0,Immediate Revision Needed
175,66,45,2,7,0,1,5,Programming,"[97, 78, 55, 72, 88]",8,27.950823966853005,10.029806087559365,Afternoon,6.852423916983454,Immediate Revision Needed
392,72,55,4,13,7,1,2,English,"[94, 50, 44, 97, 84]",22,10.0,5.0,Evening,3.0,Immediate Revision Needed
93,73,33,4,14,1,5,5,English,"[72, 53, 73, 94, 43]",17,12.059813484224163,8.028219245369977,Morning,2.8748038083170644,Immediate Revision Needed
499,52,37,2,12,3,6,6,Science,"[66, 88, 93, 41, 88]",38,29.0,10.0,Morning,3.0,Immediate Revision Needed
139,98,28,2,13,3,8,5,History,"[89, 66, 93, 89, 74]",8,16.0,5.0,Morning,3.0,Immediate Revision Needed
63,97,57,0,8,9,2,6,Programming,"[96, 88, 62, 92, 95]",9,4.0,8.0,Morning,6.0,Moderate Revision Needed
472,63,34,4,5,2,9,6,Math,"[76, 66, 94, 91, 68]",7,24.0,12.0,Afternoon,1.0,Immediate Revision Needed
148,47,16,3,13,9,5,3,History,"[79, 50, 89, 42, 97]",12,20.53693738966152,3.830935774507251,Afternoon,8.7231857314807,Moderate Revision Needed
129,83,20,3,0,3,5,5,Programming,"[75, 98, 99, 41, 68]",33,23.0,1.0,Evening,1.0,Immediate Revision Needed
477,62,27,2,10,5,1,1,Programming,"[68, 75, 61, 91, 91]",22,18.95558916424561,6.365308142726681,Morning,2.0217600273441176,Immediate Revision Needed
21,92,29,2,9,4,4,6,Math,"[45, 80, 55, 43, 74]",30,15.64708030780495,3.297349585241949,Morning,1.9398565186917294,Immediate Revision Needed
339,99,24,0,14,1,4,0,Math,"[88, 67, 64, 55, 94]",27,2.225744502628326,5.252229194989204,Morning,6.095117206539357,Moderate Revision Needed
463,57,58,1,11,3,3,1,History,"[86, 94, 85, 79, 99]",32,23.045263934930496,6.432270200345396,Morning,6.053585461467973,Immediate Revision Needed
65,65,13,2,14,1,2,6,Math,"[92, 80, 96, 96, 99]",25,13.0,12.0,Morning,4.0,Immediate Revision Needed
313,58,45,1,9,0,1,5,Programming,"[78, 52, 56, 71, 48]",9,11.335791828717333,13.98707840849036,Morning,5.072716655034645,Immediate Revision Needed
15,92,38,1,0,3,2,3,History,"[44, 45, 77, 61, 57]",30,18.0,6.0,Afternoon,7.0,Moderate Revision Needed
157,74,17,2,8,7,4,1,History,"[48, 57, 95, 98, 60]",23,2.0,0.0,Afternoon,6.0,Moderate Revision Needed
41,99,49,1,12,0,3,3,Math,"[46, 88, 42, 59, 59]",25,15.0,9.0,Morning,6.0,Moderate Revision Needed
493,94,19,4,10,6,6,1,English,"[51, 70, 56, 72, 50]",5,27.0,4.0,Evening,3.0,Immediate Revision Needed
380,74,37,4,2,0,4,6,History,"[62, 43, 62, 87, 94]",38,24.0,5.0,Morning,7.0,Immediate Revision Needed
188,71,41,0,14,2,3,1,English,"[73, 48, 81, 67, 50]",15,27.0,4.0,Evening,3.0,Immediate Revision Needed
264,56,14,1,8,0,5,3,History,"[73, 94, 67, 44, 98]",10,2.580411609455833,12.164939123599403,Evening,8.842044988227094,Immediate Revision Needed
217,69,29,2,3,0,6,3,Programming,"[43, 98, 99, 91, 50]",14,12.0,9.0,Evening,2.0,Immediate Revision Needed
292,63,8,4,14,3,5,4,Math,"[56, 81, 69, 68, 58]",22,8.212375511347412,12.649255685767862,Afternoon,5.075577362693512,Immediate Revision Needed
53,46,46,2,14,0,7,2,Science,"[99, 46, 86, 94, 46]",20,16.0,14.0,Morning,4.0,Immediate Revision Needed
379,64,13,2,12,5,4,0,English,"[62, 70, 89, 59, 51]",8,24.228437038684145,9.910660524220246,Evening,3.1315761860053493,Immediate Revision Needed
338,46,23,0,3,5,6,1,History,"[86, 98, 52, 78, 76]",12,25.0,3.0,Morning,3.0,Immediate Revision Needed
249,63,57,3,9,4,2,0,Programming,"[57, 41, 47, 50, 72]",34,17.11990597819337,6.095473363647845,Afternoon,5.917275322445159,Moderate Revision Needed
220,94,23,2,5,5,8,6,Math,"[67, 70, 99, 73, 95]",37,26.552426948514167,8.828747578724904,Afternoon,6.344212188866239,Immediate Revision Needed
225,40,23,3,9,0,3,6,Programming,"[68, 98, 46, 67, 48]",8,18.40630633491118,3.838166380210638,Evening,4.963657376984504,Moderate Revision Needed
296,45,23,0,4,1,5,5,History,"[91, 54, 76, 59, 42]",28,17.0,11.0,Evening,7.0,Immediate Revision Needed
202,98,36,3,6,4,1,3,Math,"[71, 65, 99, 55, 64]",32,21.072506722640288,6.7876478134316,Evening,5.9808785077382165,Immediate Revision Needed
252,88,18,1,1,7,4,1,Programming,"[49, 42, 84, 66, 74]",15,14.0,3.0,Morning,1.0,Immediate Revision Needed
227,66,13,3,1,9,4,2,Programming,"[55, 62, 70, 42, 60]",8,5.195816659840038,1.099761902506902,Evening,6.117155662940327,Moderate Revision Needed
462,42,38,2,13,6,3,3,Science,"[66, 66, 54, 47, 46]",21,18.0,3.0,Evening,6.0,Moderate Revision Needed
456,72,38,3,3,2,5,3,Math,"[57, 93, 98, 50, 55]",25,19.0,5.0,Afternoon,5.0,Moderate Revision Needed
497,64,56,3,8,0,3,6,Science,"[50, 79, 89, 82, 50]",20,11.996952832609308,7.045610187952998,Evening,7.1037302348244635,Moderate Revision Needed
316,58,7,1,7,2,5,3,English,"[83, 77, 58, 99, 46]",19,26.087001755464403,0.1362519097824927,Afternoon,2.099443245769605,Immediate Revision Needed
363,59,32,3,12,9,5,6,History,"[61, 65, 88, 82, 75]",10,26.92878997313752,9.045597278103344,Morning,5.962999337498578,Immediate Revision Needed
270,93,17,1,8,8,6,0,Programming,"[83, 44, 62, 80, 98]",35,8.0,8.0,Morning,7.0,Moderate Revision Needed
202,98,36,3,6,4,1,3,Math,"[71, 65, 99, 55, 64]",32,22.0,7.0,Evening,6.0,Immediate Revision Needed
162,74,55,4,9,6,3,0,Science,"[96, 52, 43, 61, 46]",15,18.0,8.0,Morning,3.0,Immediate Revision Needed
56,78,21,0,6,3,5,1,English,"[89, 91, 84, 68, 47]",37,21.450573047570384,9.232783350333687,Afternoon,8.187587278502706,Immediate Revision Needed
230,52,18,0,8,1,9,2,History,"[50, 93, 55, 47, 79]",34,16.571460285332538,2.037724177687453,Morning,2.947691734873895,Immediate Revision Needed
402,42,59,4,0,1,5,2,Math,"[94, 61, 79, 76, 86]",18,4.0,2.0,Afternoon,2.0,Immediate Revision Needed
203,90,41,0,7,4,5,1,History,"[93, 67, 48, 95, 95]",21,3.889198925413936,14.063449888559163,Afternoon,1.0008304047511103,Immediate Revision Needed
477,62,27,2,10,5,1,1,Programming,"[68, 75, 61, 91, 91]",22,19.0,6.0,Morning,2.0,Immediate Revision Needed
322,72,42,2,0,1,8,6,English,"[93, 43, 99, 78, 47]",32,2.6073954052050006,9.801887058980567,Evening,7.11648511440948,Moderate Revision Needed
272,76,46,0,2,0,9,3,History,"[58, 40, 46, 43, 40]",37,19.75093486821241,10.05913077915862,Morning,8.91618379085024,Moderate Revision Needed
106,60,30,2,2,2,9,4,Science,"[66, 51, 56, 45, 72]",29,3.0,4.0,Afternoon,6.0,Moderate Revision Needed
66,92,16,4,10,1,9,6,English,"[93, 45, 76, 96, 49]",18,11.475084008605139,1.0083095844952281,Morning,8.138008517408595,Moderate Revision Needed
390,80,10,3,11,8,6,1,Science,"[79, 62, 42, 79, 89]",29,7.0,9.0,Evening,7.0,Moderate Revision Needed
2,91,40,1,0,1,3,5,Science,"[89, 50, 54, 71, 67]",32,13.0,9.0,Afternoon,5.0,Moderate Revision Needed
438,67,41,3,13,9,9,0,English,"[45, 87, 95, 98, 42]",34,0.6136806644611696,9.087725943182269,Evening,2.8119889086170073,Immediate Revision Needed
483,56,15,1,1,2,1,3,Math,"[43, 68, 83, 73, 52]",29,28.624588204488287,1.1179568172838472,Morning,4.942280006260247,Immediate Revision Needed
62,89,30,3,1,6,4,4,English,"[63, 81, 43, 42, 73]",20,12.706770362751364,9.566561089628447,Morning,4.010228049576255,Moderate Revision Needed
81,79,43,2,13,1,5,2,English,"[77, 88, 40, 64, 90]",31,7.0,1.0,Afternoon,5.0,Moderate Revision Needed
206,41,59,0,7,0,8,5,History,"[80, 46, 53, 68, 58]",34,3.0,8.0,Afternoon,5.0,Moderate Revision Needed
35,64,48,2,2,8,4,0,Programming,"[81, 99, 79, 41, 94]",33,5.0,8.0,Afternoon,2.0,Immediate Revision Needed
276,58,6,3,8,4,5,2,Science,"[72, 94, 98, 82, 54]",31,2.2347313029969613,5.830167926842932,Evening,6.0079893808567535,Moderate Revision Needed
9,97,18,0,9,2,1,0,History,"[77, 63, 93, 99, 96]",26,11.20308453160777,7.81348973224095,Afternoon,4.217925563900437,Moderate Revision Needed
428,72,21,0,0,9,7,0,Math,"[48, 78, 84, 41, 47]",25,10.0,12.0,Afternoon,5.0,Immediate Revision Needed
455,99,36,1,13,3,2,4,English,"[56, 41, 51, 96, 81]",35,29.0,4.0,Evening,2.0,Immediate Revision Needed
367,72,40,1,1,6,7,3,Programming,"[85, 79, 95, 98, 67]",17,28.0,4.0,Morning,7.0,Immediate Revision Needed
92,83,26,0,1,9,3,5,Programming,"[91, 74, 79, 53, 97]",36,20.0,6.0,Afternoon,6.0,Moderate Revision Needed
340,55,22,3,10,4,9,4,Math,"[41, 93, 57, 56, 69]",20,9.0,1.0,Evening,4.0,Moderate Revision Needed
398,59,34,2,3,0,5,4,Programming,"[98, 47, 93, 67, 97]",15,19.07533314675169,8.850963124511857,Evening,0.9426559186392406,Immediate Revision Needed
65,65,13,2,14,1,2,6,Math,"[92, 80, 96, 96, 99]",25,12.532327102934437,12.0413216086129,Morning,3.9649862308879524,Immediate Revision Needed
346,88,35,2,12,2,3,5,English,"[92, 62, 91, 69, 72]",11,2.0,4.0,Evening,5.0,Moderate Revision Needed
277,41,9,3,2,8,4,6,Science,"[51, 79, 93, 59, 69]",13,13.927187586117116,0.019022850155499593,Afternoon,5.011374493409694,Moderate Revision Needed
242,83,25,4,8,6,8,2,Science,"[63, 59, 97, 76, 59]",20,29.0,9.0,Afternoon,6.0,Immediate Revision Needed
14,63,32,4,7,3,6,6,English,"[54, 71, 97, 60, 85]",36,20.0,4.0,Morning,7.0,Moderate Revision Needed
316,58,7,1,7,2,5,3,English,"[83, 77, 58, 99, 46]",19,26.0,0.0,Afternoon,2.0,Immediate Revision Needed
101,53,56,1,6,3,7,6,History,"[90, 96, 76, 47, 46]",35,7.089850314027688,6.110920382047355,Morning,2.121782111058568,Immediate Revision Needed
388,74,50,2,14,8,3,3,Math,"[83, 86, 62, 43, 66]",17,5.0,6.0,Evening,2.0,Immediate Revision Needed
274,72,54,2,11,2,2,0,Science,"[89, 86, 56, 68, 85]",16,13.0,9.0,Morning,3.0,Immediate Revision Needed
167,53,30,1,3,5,1,0,Programming,"[88, 49, 67, 60, 89]",23,23.0,3.0,Evening,4.0,Immediate Revision Needed
341,65,51,3,5,6,4,6,History,"[78, 52, 71, 89, 68]",17,10.923434884221681,11.106357316497222,Afternoon,8.914555425110722,Immediate Revision Needed
493,94,19,4,10,6,6,1,English,"[51, 70, 56, 72, 50]",5,26.74749509299356,4.236407150062229,Evening,2.844199260849487,Immediate Revision Needed
147,48,41,0,6,2,2,3,English,"[85, 44, 82, 87, 73]",23,15.969020300999615,10.359110870678654,Afternoon,2.122627845987739,Immediate Revision Needed
319,46,53,2,10,2,3,5,Science,"[71, 79, 52, 84, 56]",7,3.6142100499524723,1.2397755858202537,Evening,1.8924389769641208,Immediate Revision Needed
485,72,43,4,2,6,2,4,History,"[43, 58, 81, 69, 70]",38,20.0,7.0,Afternoon,8.0,Moderate Revision Needed
481,41,18,3,5,5,7,0,History,"[43, 89, 57, 44, 59]",29,2.5433602651553797,0.24243545380490367,Evening,3.996274759070956,Moderate Revision Needed
5,82,5,4,12,2,5,1,History,"[64, 49, 98, 84, 58]",14,26.162686622740246,2.7946422472523396,Afternoon,6.889461107687042,Immediate Revision Needed
332,89,58,3,12,8,6,0,Math,"[61, 43, 52, 84, 81]",12,9.230838390213602,1.1048609866396826,Evening,3.899614740919807,Moderate Revision Needed
244,54,57,4,3,1,7,5,Math,"[76, 61, 45, 60, 71]",35,17.0,7.0,Evening,6.0,Moderate Revision Needed
67,41,57,3,9,9,6,5,History,"[79, 46, 78, 77, 60]",35,5.013596365742419,6.015195728329459,Afternoon,0.9484766916875423,Immediate Revision Needed
376,59,31,0,1,3,1,2,Math,"[44, 42, 97, 66, 55]",24,22.930159732152454,6.536702343659286,Evening,1.9231081101063117,Immediate Revision Needed
63,97,57,0,8,9,2,6,Programming,"[96, 88, 62, 92, 95]",9,4.552847553361046,8.04543868545806,Morning,5.957554750844617,Moderate Revision Needed
187,91,14,2,8,9,8,1,Science,"[49, 86, 99, 90, 75]",11,6.933003598410936,3.3154633000731057,Afternoon,4.099695723612861,Moderate Revision Needed
190,69,28,4,8,9,1,3,History,"[58, 93, 54, 67, 63]",27,19.0,1.0,Afternoon,2.0,Immediate Revision Needed
283,71,52,3,14,0,5,3,Programming,"[79, 65, 69, 56, 59]",6,17.77660504193142,1.8833641473429448,Morning,5.007563583633445,Moderate Revision Needed
200,71,28,2,11,3,3,6,History,"[88, 56, 82, 64, 98]",39,7.640384927476733,3.2366693866075784,Morning,5.062099788352527,Moderate Revision Needed
476,61,51,3,2,5,1,1,English,"[62, 73, 52, 82, 93]",23,23.0,9.0,Evening,2.0,Immediate Revision Needed
182,52,33,2,8,0,6,2,English,"[86, 87, 62, 84, 56]",17,25.724737411968487,9.399923127072213,Morning,2.9162241782160767,Immediate Revision Needed
11,62,55,0,4,8,5,4,Math,"[65, 88, 89, 44, 59]",31,10.116444888621142,6.023507159515681,Evening,8.962157538359746,Moderate Revision Needed
59,64,59,4,5,6,2,0,Science,"[43, 97, 54, 74, 76]",7,5.0,3.0,Afternoon,8.0,Low Urgency
475,86,52,1,4,2,7,3,Programming,"[93, 75, 69, 84, 58]",28,24.0,11.0,Morning,7.0,Immediate Revision Needed
61,53,41,1,8,5,2,4,Programming,"[79, 75, 73, 68, 63]",36,10.484621474832466,5.774895339886762,Afternoon,8.002639003692641,Moderate Revision Needed
357,80,36,1,6,9,3,5,Math,"[93, 47, 80, 88, 74]",16,0.3402993476471502,6.295047010382704,Evening,4.091238906421526,Moderate Revision Needed
248,71,49,4,10,1,9,3,Math,"[68, 46, 79, 52, 77]",8,23.8509650042476,4.910244477555105,Afternoon,7.714166297416959,Immediate Revision Needed
